Sex,Region,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1.0,1.0,653.0,25,2,158266.42,3,1,1,199357.24,0
1.0,0.0,746.0,29,4,105599.67,1,1,1,43106.17,0
1.0,0.0,662.0,29,10,0.0,2,1,0,137508.31,0
0.0,0.0,573.0,31,2,0.0,2,1,1,91957.39,0
1.0,2.0,684.0,39,4,139723.9,1,1,1,120612.11,0
1.0,0.0,793.0,41,3,141806.46,1,1,0,102921.17,0
1.0,1.0,798.0,49,5,132571.67,1,1,1,31686.33,1
0.0,0.0,524.0,40,2,180516.9,1,1,0,180002.42,0
0.0,0.0,816.0,31,8,0.0,2,1,1,28407.4,0
1.0,1.0,742.0,41,4,92805.72,1,0,1,73743.95,1
0.0,0.0,540.0,22,4,0.0,3,1,1,186233.26,1
0.0,1.0,537.0,39,3,135309.36,1,1,0,31728.86,1
1.0,2.0,759.0,74,6,128917.84,1,1,1,48244.64,0
1.0,0.0,774.0,52,2,56580.93,1,1,0,113266.28,1
0.0,1.0,608.0,42,8,131390.75,2,1,0,71178.09,0
0.0,2.0,704.0,37,4,0.0,2,0,0,25684.93,0
0.0,0.0,581.0,41,8,0.0,2,0,0,29737.14,0
1.0,1.0,628.0,61,1,97361.66,1,1,1,149922.38,1
1.0,0.0,566.0,42,6,0.0,1,1,0,180702.12,1
0.0,2.0,701.0,59,7,0.0,2,0,1,27597.59,0
0.0,2.0,735.0,29,10,0.0,2,1,1,95025.27,0
1.0,0.0,680.0,34,1,0.0,2,1,0,167035.07,0
0.0,0.0,560.0,57,0,0.0,2,0,1,116781.71,0
1.0,1.0,663.0,29,4,102714.65,2,0,0,21170.81,0
1.0,0.0,665.0,34,5,67816.72,1,1,1,29641.58,0
0.0,0.0,758.0,51,8,81710.46,1,1,1,116520.07,0
0.0,0.0,621.0,26,2,75237.54,1,0,1,44220.4,0
0.0,1.0,764.0,28,10,124023.18,1,1,0,166188.28,0
1.0,1.0,537.0,46,5,100727.5,1,0,1,140857.76,1
1.0,0.0,589.0,46,10,107238.85,2,1,0,37024.28,0
0.0,0.0,555.0,24,5,0.0,2,1,0,27513.47,0
1.0,0.0,734.0,29,0,139994.66,1,1,0,17744.72,0
1.0,2.0,783.0,59,9,126224.87,1,1,1,4423.63,0
1.0,1.0,678.0,51,1,145751.03,1,0,0,109718.44,1
0.0,0.0,661.0,47,5,0.0,1,0,1,107243.31,1
1.0,2.0,607.0,25,4,121166.89,1,0,1,115288.24,0
1.0,2.0,537.0,38,1,0.0,2,0,1,41233.97,0
0.0,0.0,576.0,63,9,70655.48,1,0,0,78955.8,1
0.0,1.0,660.0,41,1,129901.21,1,1,0,26025.6,1
0.0,0.0,637.0,40,8,125470.81,1,1,1,174536.17,0
1.0,0.0,672.0,53,9,169406.33,4,1,1,147311.47,1
0.0,0.0,629.0,32,2,0.0,2,0,1,77965.44,0
0.0,1.0,583.0,40,4,107041.3,1,1,1,5635.63,0
1.0,2.0,763.0,32,10,95153.77,1,0,1,81310.1,0
0.0,1.0,516.0,32,3,145166.09,2,0,0,111421.45,0
1.0,0.0,617.0,27,4,0.0,2,0,0,190269.21,0
0.0,0.0,700.0,38,9,65962.63,1,1,1,100950.48,0
0.0,1.0,727.0,36,6,140418.81,1,1,1,113033.73,1
1.0,2.0,689.0,31,3,139799.63,1,0,1,120663.57,0
0.0,1.0,626.0,49,9,171787.84,2,1,0,187192.23,0
0.0,0.0,686.0,38,6,149238.97,1,1,1,97825.23,0
1.0,1.0,383.5,57,4,163146.46,1,1,0,169621.69,1
1.0,0.0,739.0,37,8,0.0,2,1,0,191557.1,1
0.0,0.0,627.0,32,10,0.0,2,1,0,103287.62,0
1.0,1.0,451.0,38,9,61482.47,1,1,1,167538.66,0
1.0,0.0,512.0,41,8,145150.28,1,1,0,64869.32,1
1.0,0.0,774.0,41,5,126670.37,1,1,0,102426.06,0
1.0,0.0,652.0,40,8,84390.8,2,0,1,107876.2,0
0.0,1.0,638.0,37,2,89728.86,2,1,1,37294.88,0
1.0,0.0,475.0,57,1,0.0,2,1,0,89248.99,0
0.0,2.0,567.0,40,4,118628.8,1,0,0,91973.63,0
0.0,0.0,750.0,37,3,0.0,2,1,0,16870.2,0
0.0,0.0,850.0,39,6,96863.13,1,1,1,121681.19,0
1.0,0.0,753.0,38,6,142263.45,1,0,1,33730.43,0
1.0,2.0,683.0,36,7,0.0,2,1,0,104786.59,0
1.0,0.0,710.0,32,3,0.0,1,1,0,94790.34,0
1.0,2.0,645.0,21,1,0.0,2,0,0,28726.07,0
0.0,0.0,714.0,28,6,122724.37,1,1,1,67057.27,0
1.0,1.0,696.0,35,4,174902.26,1,1,0,69079.85,0
1.0,2.0,612.0,26,4,0.0,2,1,1,179780.74,0
1.0,1.0,520.0,31,3,108914.17,1,1,1,183572.39,1
0.0,2.0,782.0,23,10,98052.66,1,1,1,142587.32,0
0.0,0.0,666.0,46,5,123873.19,1,1,1,177844.06,0
1.0,1.0,466.0,56,2,111920.13,3,1,0,197634.11,1
1.0,0.0,567.0,45,4,0.0,2,0,1,121053.19,0
0.0,0.0,613.0,20,3,0.0,2,1,1,149613.77,0
0.0,0.0,718.0,37,8,0.0,2,1,1,142.81,0
1.0,0.0,614.0,37,8,75150.34,4,0,1,131766.67,1
0.0,0.0,711.0,38,10,0.0,2,0,0,53311.78,0
1.0,1.0,691.0,38,5,114753.76,1,1,0,107665.02,0
0.0,0.0,527.0,32,0,0.0,1,1,0,109523.88,0
1.0,0.0,476.0,32,6,111871.93,1,0,0,112132.86,0
1.0,2.0,619.0,45,0,0.0,2,0,0,113645.4,0
1.0,1.0,607.0,37,4,135927.06,1,0,0,180890.4,0
0.0,2.0,695.0,44,8,0.0,2,1,1,70974.13,0
0.0,0.0,653.0,33,1,0.0,2,0,0,53379.52,0
0.0,0.0,677.0,46,2,57037.74,1,1,1,158531.01,0
1.0,0.0,655.0,50,10,0.0,4,1,0,179267.94,1
1.0,0.0,625.0,52,2,79468.96,1,1,1,84606.03,0
1.0,1.0,679.0,34,7,121063.85,1,1,0,56984.58,0
0.0,0.0,734.0,51,1,118537.47,1,1,1,116912.45,0
0.0,0.0,666.0,39,10,0.0,2,1,0,102999.33,0
1.0,1.0,592.0,26,4,105082.07,2,1,0,132801.57,0
0.0,0.0,564.0,40,4,0.0,1,1,0,85455.62,1
1.0,0.0,814.0,36,6,0.0,2,1,1,98657.01,0
0.0,1.0,592.0,36,2,104702.65,2,1,0,107948.72,0
1.0,0.0,758.0,50,2,95813.76,3,1,1,67944.09,1
1.0,2.0,612.0,62,0,167026.61,2,1,1,192892.05,0
0.0,1.0,498.0,61,7,102453.26,1,1,0,187247.56,1
0.0,1.0,638.0,25,4,148045.45,2,1,1,114722.42,0
0.0,0.0,558.0,35,1,0.0,2,0,0,111687.57,0
1.0,0.0,756.0,24,1,0.0,2,1,0,184182.25,0
0.0,2.0,782.0,52,4,0.0,1,1,1,52759.82,1
0.0,0.0,505.0,34,10,104498.79,1,0,1,126451.14,0
1.0,2.0,671.0,29,6,0.0,2,0,0,12048.67,0
0.0,0.0,801.0,42,6,0.0,2,1,1,95804.33,0
0.0,0.0,604.0,26,8,149542.52,2,0,1,197911.52,0
1.0,0.0,716.0,29,10,87946.39,1,1,1,182531.74,0
1.0,0.0,624.0,45,3,68639.57,1,1,0,168002.31,1
0.0,1.0,607.0,47,4,148826.32,1,1,1,79450.61,0
1.0,0.0,827.0,60,2,0.0,2,0,1,60615.83,0
0.0,0.0,606.0,61,5,108166.09,2,0,1,8643.21,0
1.0,1.0,717.0,35,5,103214.71,1,1,0,172172.7,0
0.0,1.0,651.0,40,1,134760.21,2,0,0,174434.06,1
0.0,0.0,691.0,58,3,0.0,1,0,1,194930.3,1
1.0,0.0,573.0,33,0,90124.64,1,1,0,137476.71,0
0.0,2.0,723.0,38,6,0.0,2,1,1,94415.6,0
1.0,1.0,584.0,46,6,87361.02,2,1,0,120376.87,1
1.0,1.0,550.0,45,8,111257.59,1,0,0,97623.42,1
1.0,0.0,611.0,61,3,131583.59,4,0,1,66238.23,1
0.0,1.0,549.0,41,9,95020.8,3,1,1,131710.59,1
1.0,2.0,850.0,24,1,0.0,2,0,1,69052.87,0
0.0,1.0,668.0,34,5,80242.37,2,0,0,56780.97,0
1.0,0.0,686.0,43,0,0.0,1,1,1,170072.9,0
0.0,0.0,660.0,50,1,0.0,3,1,1,191849.15,1
1.0,2.0,682.0,59,0,122661.39,1,0,1,84803.76,0
0.0,0.0,524.0,50,4,0.0,2,1,1,31840.59,1
1.0,0.0,645.0,36,8,0.0,2,1,1,12096.61,1
0.0,0.0,850.0,42,0,0.0,2,1,0,44165.84,0
1.0,0.0,537.0,53,3,0.0,1,1,1,91406.62,0
1.0,2.0,599.0,46,7,81742.84,2,1,0,83282.21,0
0.0,2.0,727.0,71,8,0.0,1,1,1,198446.91,1
0.0,2.0,756.0,30,2,145127.85,1,0,0,7554.68,0
0.0,0.0,755.0,38,9,148912.44,1,1,0,80416.16,0
1.0,2.0,634.0,41,4,0.0,2,1,1,164549.74,0
0.0,0.0,837.0,26,4,89900.24,2,1,0,175477.03,0
1.0,1.0,727.0,30,8,119027.28,2,1,1,137903.54,0
1.0,1.0,567.0,40,2,105222.86,2,1,0,93795.86,0
1.0,2.0,650.0,30,6,0.0,1,0,0,67997.13,1
0.0,2.0,655.0,34,1,116114.93,1,1,1,49492.15,0
1.0,0.0,763.0,58,9,187911.55,1,0,1,35825.18,0
1.0,0.0,843.0,27,5,0.0,2,1,1,67494.23,0
1.0,0.0,667.0,38,6,144432.04,1,1,1,73963.17,1
1.0,0.0,705.0,50,4,77065.9,2,0,1,145159.26,0
1.0,1.0,660.0,29,6,180520.29,1,1,1,123850.58,0
0.0,0.0,553.0,42,1,0.0,2,0,0,23822.04,0
1.0,1.0,612.0,47,6,130024.87,1,1,1,45750.21,1
1.0,1.0,641.0,40,2,110086.69,1,1,0,159773.14,0
1.0,2.0,513.0,31,5,174853.46,1,1,0,84238.63,0
0.0,0.0,680.0,44,7,108724.98,1,0,1,72330.46,0
0.0,0.0,711.0,58,9,91285.13,2,1,1,26767.85,0
0.0,2.0,689.0,40,2,0.0,2,1,1,164768.82,0
1.0,1.0,665.0,51,9,110610.41,2,0,1,1112.76,1
0.0,1.0,551.0,54,5,102994.04,1,1,0,176680.16,1
0.0,2.0,645.0,36,4,59893.85,2,1,0,43999.64,0
0.0,1.0,616.0,29,8,149318.55,1,1,0,140746.13,0
1.0,0.0,582.0,32,1,116409.55,1,0,1,152790.92,0
0.0,1.0,383.5,30,0,127760.07,1,1,0,81537.85,1
1.0,1.0,697.0,38,6,132591.36,1,1,1,7387.8,1
0.0,0.0,704.0,31,0,0.0,2,1,0,183038.33,0
1.0,0.0,656.0,46,5,113402.14,2,1,1,138849.06,0
1.0,0.0,712.0,31,7,0.0,2,1,0,170333.38,0
0.0,0.0,748.0,40,0,0.0,1,0,0,60416.76,0
0.0,0.0,724.0,28,9,0.0,2,1,1,100240.2,0
0.0,0.0,691.0,50,6,136953.47,1,1,1,2704.98,0
0.0,0.0,563.0,33,8,0.0,2,0,1,68815.05,0
0.0,0.0,741.0,32,5,0.0,1,1,1,64839.23,0
0.0,0.0,778.0,44,8,123863.64,1,1,0,144494.94,0
0.0,2.0,848.0,22,7,120811.89,1,1,1,185510.34,0
0.0,1.0,634.0,38,2,148430.55,1,1,1,56055.72,0
0.0,1.0,505.0,40,6,47869.69,2,1,1,155061.97,0
0.0,1.0,692.0,53,7,150926.99,2,0,0,119817.19,0
1.0,1.0,537.0,47,6,103163.35,1,1,0,16259.64,1
0.0,0.0,633.0,29,10,130206.28,1,1,0,184654.87,0
1.0,0.0,833.0,28,4,136674.51,2,0,0,5278.78,0
1.0,2.0,592.0,40,2,200322.45,1,1,1,113244.73,0
0.0,2.0,587.0,48,1,0.0,2,1,1,8908.0,0
0.0,2.0,550.0,62,7,80927.56,1,0,1,64490.67,0
1.0,0.0,680.0,24,10,0.0,3,1,0,154971.63,1
1.0,2.0,622.0,41,9,0.0,2,1,1,155786.39,0
0.0,1.0,594.0,28,0,142574.71,2,1,0,129084.82,0
1.0,1.0,643.0,34,7,160426.07,1,0,1,188533.11,0
0.0,0.0,540.0,25,5,116160.23,1,1,0,13411.67,0
1.0,2.0,635.0,34,5,98683.47,2,1,0,15733.19,0
0.0,0.0,657.0,32,3,118829.03,2,1,1,73127.61,0
0.0,0.0,814.0,31,1,118870.92,1,1,0,101704.19,0
0.0,0.0,600.0,32,1,0.0,1,1,1,101986.16,0
1.0,0.0,682.0,46,2,0.0,1,1,1,114442.66,0
0.0,0.0,682.0,38,4,107192.38,1,1,1,15669.17,0
0.0,0.0,566.0,42,3,108010.78,1,1,1,157486.1,0
0.0,2.0,550.0,34,3,0.0,2,0,0,131281.28,0
0.0,0.0,630.0,26,7,129837.72,2,0,1,197001.15,0
1.0,1.0,546.0,58,3,106458.31,4,1,0,128881.87,1
0.0,0.0,486.0,63,9,97009.15,1,1,1,85101.0,0
0.0,2.0,762.0,35,9,122929.42,2,0,0,149822.04,0
0.0,1.0,692.0,45,6,152296.83,4,0,1,108040.86,1
1.0,0.0,498.0,30,1,0.0,2,0,0,135795.53,0
0.0,2.0,850.0,49,8,0.0,1,0,0,25867.67,1
0.0,0.0,603.0,35,6,128993.76,2,1,0,130483.56,0
1.0,0.0,551.0,36,5,0.0,1,1,0,183479.12,0
0.0,1.0,627.0,27,0,185267.45,2,1,1,77027.34,0
1.0,0.0,515.0,28,9,0.0,2,0,0,94141.75,0
1.0,2.0,605.0,29,3,116805.82,1,0,0,4092.75,0
0.0,1.0,567.0,29,5,129750.68,1,1,0,109257.59,0
1.0,1.0,568.0,29,2,129177.01,2,0,1,104617.99,0
0.0,1.0,571.0,25,6,82506.72,2,1,0,167705.07,0
0.0,1.0,634.0,48,2,107247.69,1,1,1,103712.05,1
1.0,2.0,768.0,42,3,0.0,1,0,0,161242.99,1
1.0,1.0,554.0,36,3,157780.93,2,1,0,6089.13,0
0.0,0.0,629.0,35,1,172170.36,1,1,1,159777.37,0
0.0,2.0,638.0,48,2,0.0,2,1,1,7919.08,0
0.0,0.0,576.0,41,1,0.0,1,1,1,188274.6,0
1.0,2.0,661.0,42,9,75361.44,1,1,0,27608.12,1
1.0,0.0,592.0,27,4,0.0,2,1,1,183569.25,0
0.0,2.0,702.0,30,2,0.0,2,1,1,145537.32,0
1.0,0.0,647.0,29,0,98263.46,2,1,0,164717.95,0
0.0,0.0,593.0,43,9,0.0,2,1,1,76357.43,0
1.0,1.0,712.0,40,3,109308.79,2,1,0,120158.72,1
1.0,2.0,625.0,31,8,0.0,2,1,0,151843.54,0
1.0,1.0,538.0,28,6,164365.44,1,0,1,5698.97,0
1.0,2.0,637.0,22,5,98800.0,1,1,0,122865.55,0
0.0,0.0,632.0,27,4,193125.85,1,1,1,152665.85,0
0.0,0.0,736.0,27,5,51522.75,1,0,1,192131.77,0
0.0,0.0,755.0,23,5,84284.48,2,1,1,62851.6,0
1.0,2.0,425.0,39,5,0.0,2,1,0,140941.47,0
0.0,0.0,461.0,51,9,119889.84,1,0,0,56767.67,1
0.0,0.0,745.0,21,4,137910.45,1,1,1,177235.23,0
1.0,0.0,616.0,37,6,0.0,2,1,0,86242.18,0
0.0,0.0,587.0,33,5,100116.82,1,1,0,34215.58,0
0.0,1.0,850.0,40,4,166082.15,2,0,1,44406.17,0
1.0,0.0,601.0,38,0,0.0,2,1,0,165196.65,0
0.0,2.0,730.0,26,3,0.0,1,1,0,34542.41,0
0.0,0.0,532.0,44,3,148595.55,1,1,0,74838.64,1
0.0,1.0,850.0,53,2,94078.97,2,1,0,36980.54,0
1.0,2.0,779.0,34,5,0.0,2,0,1,111676.63,0
0.0,0.0,562.0,29,9,0.0,1,1,1,25858.68,0
0.0,1.0,670.0,40,2,164948.98,3,0,0,177028.0,1
1.0,0.0,729.0,62,4,140549.4,1,1,0,30990.16,1
1.0,0.0,767.0,44,2,152509.25,1,1,1,136915.15,0
1.0,0.0,742.0,28,2,191864.51,1,1,0,108457.99,1
1.0,0.0,669.0,44,8,96418.09,1,0,0,131609.48,1
0.0,2.0,542.0,32,2,131945.94,1,0,1,159737.56,0
0.0,0.0,586.0,29,3,0.0,2,1,1,142238.54,0
0.0,1.0,612.0,30,9,142910.15,1,1,0,105890.55,1
1.0,0.0,740.0,37,7,0.0,2,1,1,194270.91,0
0.0,0.0,584.0,35,3,146311.58,1,1,1,105443.47,0
0.0,0.0,524.0,52,2,87894.26,1,1,0,173899.42,1
1.0,0.0,614.0,19,5,97445.49,2,1,0,122823.34,0
1.0,0.0,598.0,64,9,0.0,1,0,1,13181.37,1
0.0,2.0,799.0,35,7,0.0,2,0,1,140780.8,0
0.0,0.0,724.0,34,2,154485.74,2,0,0,78560.64,0
0.0,0.0,601.0,50,2,115625.07,1,1,0,185855.21,0
0.0,0.0,804.0,25,7,108396.67,1,1,0,128276.95,0
0.0,1.0,745.0,38,5,65095.41,2,1,1,140197.42,0
0.0,1.0,667.0,43,1,103018.45,1,1,0,32462.39,1
1.0,0.0,518.0,38,10,84764.79,1,1,1,162253.9,0
1.0,0.0,819.0,38,10,0.0,2,1,0,30498.7,0
1.0,2.0,520.0,35,4,115680.81,1,1,1,90280.7,0
1.0,0.0,625.0,39,5,0.0,2,1,0,32615.21,0
0.0,1.0,673.0,36,5,73088.06,2,0,0,196142.26,0
1.0,1.0,656.0,27,3,150905.03,2,1,0,16998.72,0
1.0,2.0,850.0,23,9,143054.85,1,0,1,62980.96,0
1.0,2.0,574.0,28,7,0.0,2,0,0,185660.3,0
0.0,0.0,679.0,60,6,0.0,2,1,1,77331.77,0
1.0,1.0,530.0,42,0,99948.45,1,0,1,97338.62,0
0.0,0.0,508.0,44,3,115451.05,2,0,0,67234.33,0
0.0,1.0,558.0,32,4,108235.91,1,1,1,143783.28,0
0.0,0.0,414.0,38,8,0.0,1,0,1,77661.12,1
0.0,2.0,648.0,42,2,98795.61,2,1,0,89123.99,0
1.0,0.0,721.0,37,1,0.0,2,1,0,70810.8,0
0.0,0.0,751.0,31,8,0.0,2,0,0,17550.49,0
0.0,0.0,662.0,34,2,0.0,2,0,1,21497.27,0
0.0,1.0,628.0,29,3,113146.98,2,0,1,124749.08,0
1.0,1.0,597.0,39,8,162532.14,3,1,0,36051.46,1
1.0,2.0,698.0,40,0,92053.44,1,1,1,143681.83,0
0.0,0.0,723.0,48,7,0.0,2,1,1,150694.58,0
1.0,0.0,586.0,28,5,0.0,3,1,0,170487.4,1
1.0,1.0,633.0,29,8,104944.1,1,1,1,97684.46,0
0.0,0.0,564.0,31,4,0.0,2,1,0,53520.03,0
1.0,0.0,649.0,31,2,0.0,2,1,0,15200.61,0
1.0,0.0,622.0,30,4,107879.04,1,0,1,196894.62,0
0.0,1.0,459.0,46,7,110356.42,1,1,0,4969.13,1
0.0,0.0,718.0,27,2,0.0,2,0,0,26229.24,0
1.0,2.0,655.0,34,4,109783.69,2,1,0,134034.32,0
0.0,0.0,696.0,22,9,149777.0,1,1,1,198032.93,0
1.0,0.0,637.0,38,3,104339.56,1,0,0,119882.86,0
1.0,2.0,630.0,21,1,85818.18,1,1,1,133102.3,0
0.0,0.0,592.0,37,4,212692.97,1,0,0,176395.02,0
0.0,1.0,634.0,37,1,89696.84,2,1,1,193179.88,0
1.0,0.0,608.0,28,9,0.0,2,1,1,125062.02,0
1.0,1.0,565.0,32,9,68067.24,1,1,0,143287.58,0
0.0,2.0,763.0,67,9,148564.66,1,0,1,87236.4,0
1.0,0.0,665.0,55,8,136354.16,1,1,1,93769.89,0
0.0,0.0,649.0,38,1,122214.0,1,0,1,88965.46,0
0.0,0.0,695.0,45,3,0.0,2,1,1,30793.61,0
0.0,1.0,775.0,70,6,119684.88,2,1,1,74532.02,0
1.0,0.0,788.0,39,3,135139.33,1,0,1,113086.08,0
1.0,1.0,569.0,42,9,146100.75,1,1,0,32574.01,1
1.0,2.0,726.0,56,8,123110.9,3,0,1,130113.78,1
1.0,1.0,564.0,44,3,111760.4,3,1,1,104722.47,1
1.0,0.0,544.0,32,9,110728.39,1,1,1,14559.62,0
1.0,0.0,614.0,41,8,121558.46,1,1,1,598.8,0
1.0,1.0,453.0,38,8,120623.21,1,1,0,129697.99,0
1.0,0.0,471.0,58,4,114713.57,1,1,1,36315.03,0
1.0,1.0,829.0,37,3,103457.76,1,0,0,1114.12,0
0.0,1.0,754.0,57,2,101134.87,2,1,1,70954.41,0
0.0,1.0,749.0,46,10,78136.36,2,1,1,73470.98,0
0.0,0.0,667.0,23,1,0.0,2,1,0,91573.19,0
0.0,2.0,670.0,30,3,133446.34,1,0,0,3154.95,0
1.0,0.0,670.0,33,7,0.0,2,1,1,88187.81,0
1.0,1.0,623.0,48,1,108076.33,1,1,0,118855.26,1
0.0,0.0,571.0,32,5,131354.25,1,1,0,125256.53,0
1.0,1.0,641.0,37,7,62974.64,2,0,1,39016.43,0
1.0,1.0,551.0,30,2,143340.44,1,1,0,145796.49,0
0.0,1.0,741.0,36,8,116993.43,2,1,0,168816.22,0
0.0,0.0,472.0,31,4,58662.92,2,0,1,73322.0,0
0.0,2.0,650.0,41,3,128808.65,3,0,0,113677.53,1
0.0,0.0,625.0,45,7,137555.44,1,0,0,124607.7,0
0.0,1.0,650.0,34,4,142393.11,1,1,1,11276.48,0
1.0,0.0,535.0,38,8,0.0,2,1,0,136620.64,0
1.0,0.0,649.0,41,2,125785.23,1,1,1,70523.92,0
0.0,0.0,689.0,22,4,136444.25,1,1,0,51980.25,1
0.0,2.0,694.0,38,7,121527.4,1,1,0,113481.02,0
0.0,1.0,655.0,52,9,144696.75,1,1,1,49025.79,0
0.0,0.0,620.0,36,8,0.0,2,1,1,145937.99,0
1.0,0.0,577.0,35,10,0.0,2,1,1,25161.61,0
0.0,1.0,401.0,48,8,128140.17,1,1,0,175753.55,1
0.0,0.0,599.0,25,6,120383.41,1,1,1,24903.09,0
1.0,0.0,481.0,57,9,0.0,3,1,1,169719.35,1
0.0,0.0,704.0,42,8,129735.3,2,1,1,179565.57,0
1.0,2.0,698.0,31,8,185078.26,1,0,0,115337.74,1
1.0,0.0,480.0,28,6,0.0,2,0,0,48131.92,0
0.0,0.0,682.0,42,0,0.0,1,1,1,160828.98,0
0.0,2.0,700.0,31,7,0.0,2,0,1,145151.96,0
0.0,0.0,492.0,29,1,144591.96,1,1,1,196293.76,0
1.0,0.0,444.0,45,4,0.0,2,1,0,161653.5,1
0.0,0.0,624.0,36,6,0.0,2,0,0,84635.64,0
0.0,0.0,709.0,37,7,0.0,1,1,0,159486.76,0
0.0,1.0,557.0,68,2,100194.44,1,1,1,38596.34,0
0.0,1.0,646.0,50,6,145295.31,2,1,1,27814.74,0
0.0,1.0,719.0,28,3,106070.29,2,1,1,183893.31,0
1.0,1.0,706.0,47,6,120621.89,1,1,1,140803.7,0
0.0,0.0,660.0,38,7,0.0,2,0,1,146585.53,0
0.0,0.0,667.0,36,9,0.0,2,1,1,40062.29,0
0.0,0.0,705.0,30,1,0.0,1,1,1,181300.32,0
1.0,1.0,598.0,27,10,171283.91,1,1,1,84136.12,0
0.0,0.0,669.0,26,4,0.0,2,1,1,197594.34,0
1.0,1.0,580.0,38,1,128218.47,1,1,0,125953.83,1
1.0,0.0,676.0,32,5,0.0,2,1,1,75465.41,0
0.0,1.0,714.0,28,7,77776.39,1,1,0,177737.07,0
1.0,1.0,597.0,72,6,124978.19,2,1,1,7144.46,0
0.0,0.0,559.0,29,1,0.0,2,0,0,155639.76,0
1.0,0.0,564.0,28,1,0.0,1,1,1,162428.05,0
0.0,2.0,850.0,51,3,109799.55,2,1,1,12457.76,1
0.0,0.0,689.0,39,7,0.0,2,0,0,14917.09,0
1.0,1.0,758.0,61,8,125397.21,1,1,0,182184.09,1
1.0,2.0,604.0,71,10,0.0,2,1,1,129984.2,0
0.0,1.0,733.0,38,9,111347.37,2,0,1,194872.97,0
0.0,2.0,778.0,40,8,104291.41,2,1,1,117507.11,0
1.0,1.0,732.0,61,9,94867.18,2,1,1,157527.6,1
0.0,0.0,646.0,24,8,0.0,2,0,0,92612.88,0
1.0,0.0,597.0,33,6,135703.59,2,0,0,74850.84,0
1.0,1.0,821.0,37,5,106453.53,2,0,1,127413.0,0
0.0,0.0,640.0,43,7,132412.38,1,0,0,69584.3,1
1.0,1.0,511.0,40,9,124401.6,1,1,0,198814.24,1
0.0,0.0,805.0,46,6,118022.06,3,1,0,162643.15,1
0.0,1.0,540.0,39,1,82531.11,1,1,0,114092.52,0
0.0,2.0,705.0,44,0,184552.12,1,1,0,68860.3,1
0.0,1.0,540.0,39,4,127278.31,1,1,1,16150.34,0
1.0,2.0,532.0,66,3,0.0,1,1,1,115227.02,0
1.0,0.0,535.0,45,2,0.0,2,0,1,170621.55,0
0.0,1.0,627.0,23,5,184244.86,1,1,0,103099.22,0
0.0,0.0,646.0,52,8,59669.43,1,0,0,172495.81,1
1.0,0.0,515.0,25,7,79543.59,1,0,1,38772.82,0
1.0,0.0,697.0,39,6,151553.19,1,1,1,44946.29,0
0.0,1.0,652.0,27,2,166527.88,2,0,1,146007.7,0
0.0,1.0,579.0,28,6,150329.15,1,1,0,145558.42,0
0.0,0.0,760.0,43,8,121911.59,1,1,0,193312.33,0
0.0,0.0,769.0,51,9,156773.78,2,1,0,40257.79,0
0.0,2.0,498.0,29,8,127864.26,1,1,1,46677.9,0
0.0,0.0,774.0,53,4,113709.28,1,1,1,153887.93,1
1.0,1.0,705.0,43,7,79974.55,1,1,1,103108.33,0
1.0,0.0,648.0,44,2,0.0,2,1,1,58652.23,0
1.0,0.0,688.0,51,5,0.0,1,1,0,91624.11,1
0.0,2.0,592.0,38,0,0.0,1,1,0,65986.48,1
0.0,0.0,705.0,33,3,144427.96,2,1,0,113845.19,0
0.0,0.0,654.0,42,7,99263.09,1,1,1,67607.9,0
1.0,0.0,624.0,32,2,79368.87,2,1,1,145471.94,0
1.0,0.0,594.0,30,10,0.0,2,1,1,124071.71,0
1.0,2.0,695.0,34,9,0.0,2,1,1,67502.12,0
0.0,0.0,597.0,28,2,0.0,3,1,1,78707.97,0
1.0,0.0,758.0,52,7,125095.94,1,1,0,171189.83,1
1.0,1.0,737.0,40,2,162485.8,2,1,0,149381.32,0
0.0,1.0,694.0,37,1,95668.82,2,1,0,100335.55,0
0.0,0.0,683.0,25,4,0.0,2,1,0,152698.24,0
1.0,2.0,538.0,30,8,0.0,2,1,1,41192.95,0
0.0,0.0,669.0,37,4,0.0,1,1,0,132540.33,0
1.0,0.0,730.0,34,5,74197.38,2,1,0,96875.52,0
1.0,0.0,622.0,31,1,89688.94,1,1,1,152305.47,0
1.0,2.0,714.0,33,10,103121.33,2,1,1,49672.01,0
1.0,2.0,569.0,34,3,0.0,1,1,0,133997.53,0
1.0,1.0,668.0,59,5,120170.07,1,0,1,50454.8,0
0.0,0.0,628.0,32,9,149136.31,2,1,1,16402.11,0
0.0,0.0,600.0,40,1,141136.79,1,1,1,67803.83,0
1.0,0.0,693.0,43,4,152341.55,1,1,0,9241.78,0
0.0,0.0,704.0,36,7,120026.98,2,0,1,100601.73,0
0.0,2.0,527.0,33,9,132168.28,1,0,0,98734.15,0
0.0,1.0,553.0,43,6,85200.82,2,1,1,160574.09,0
0.0,2.0,575.0,53,1,84903.33,2,0,1,26015.8,0
1.0,0.0,626.0,32,0,0.0,2,0,0,187172.54,0
0.0,0.0,582.0,20,4,0.0,1,1,1,55763.66,0
0.0,2.0,683.0,40,8,0.0,1,1,0,75848.22,0
0.0,0.0,850.0,30,9,121535.18,1,0,0,40313.47,0
0.0,2.0,653.0,35,6,116662.96,2,1,1,23864.21,0
